episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
315,0,double_q_learning,observable,-37.0,56,1,2,1,1,1,0.28293821118162454
316,0,double_q_learning,observable,-40.5,45,1,1,8,1,1,0.28180645833689805
317,0,double_q_learning,observable,-55.5,81,1,1,5,1,1,0.2806792325035504
318,0,double_q_learning,observable,-110.5,93,1,3,6,1,1,0.2795565155735362
319,0,double_q_learning,observable,-48.0,69,1,0,9,1,1,0.2784382895112421
320,0,double_q_learning,observable,-168.0,100,1,5,8,1,1,0.27732453635319715
321,0,double_q_learning,observable,-60.0,77,1,2,3,1,1,0.2762152382077843
322,0,double_q_learning,observable,-35.0,62,1,2,0,1,1,0.2751103772549532
323,0,double_q_learning,observable,7.5,35,1,0,4,1,1,0.2740099357459334
324,0,double_q_learning,observable,-61.0,86,1,0,9,1,1,0.27291389600294963
325,0,double_q_learning,observable,-80.0,49,1,4,3,1,1,0.2718222404189379
326,0,double_q_learning,observable,-24.0,54,1,1,3,1,1,0.2707349514572621
327,0,double_q_learning,observable,-346.0,120,0,11,7,1,0,0.26965201165143304
328,0,double_q_learning,observable,-132.0,120,0,1,4,1,0,0.26857340360482734
329,0,double_q_learning,observable,-216.5,120,0,4,8,1,0,0.267499109990408
330,0,double_q_learning,observable,-31.5,76,1,1,1,1,1,0.26642911355044635
331,0,double_q_learning,observable,-36.5,42,1,2,4,1,1,0.26536339709624457
332,0,double_q_learning,observable,8.5,33,1,0,4,1,1,0.2643019435078596
333,0,double_q_learning,observable,-76.5,82,1,2,5,1,1,0.2632447357338282
334,0,double_q_learning,observable,10.0,34,1,0,4,1,1,0.26219175679089285
335,0,double_q_learning,observable,-12.0,54,1,1,1,1,1,0.2611429897637293
336,0,double_q_learning,observable,-1.0,45,1,0,4,1,1,0.26009841780467435
337,0,double_q_learning,observable,-6.5,63,1,0,2,1,1,0.2590580241334557
338,0,double_q_learning,observable,-127.5,72,1,5,5,1,1,0.2580217920369218
339,0,double_q_learning,observable,-18.0,53,1,1,2,1,1,0.25698970486877415
340,0,double_q_learning,observable,-20.0,51,1,0,7,1,1,0.25596174604929905
341,0,double_q_learning,observable,-142.0,120,0,0,9,1,0,0.25493789906510184
342,0,double_q_learning,observable,8.0,39,1,0,3,1,1,0.25391814746884145
